,mean frequency,label
10985,2.5,0
10986,4.0,0
10987,13.0,0
10988,1.5,0
10989,4.5,0
10990,5.5,0
10991,0.5,0
10992,0.5,0
10993,9.5,0
10994,1.5,0
10995,1.5,0
10996,0.5,0
10997,0.5,0
10998,2.5,0
10999,0.5,0
11000,3.5,0
11001,1.5,0
11002,1.0,0
11003,4.0,0
11004,1.5,0
11005,0.5,0
11006,6.0,0
11007,6.5,0
11008,4.5,0
11009,5.0,0
11010,0.5,0
11011,1.5,0
11012,0.5,0
11013,5.5,0
11014,11.5,0
11015,4.0,0
11016,5.0,0
11017,11.5,0
11018,1.5,0
11019,0.5,0
11020,1.0,0
11021,5.5,0
11022,2.0,0
11023,1.0,0
11024,4.0,0
11025,3.0,0
11026,1.0,0
11027,3.5,0
11028,5.5,0
11029,2.5,0
11030,0.5,0
11031,3.5,0
11032,8.5,0
11033,1.5,0
11034,0.5,0
11035,0.5,0
11036,1.5,0
11037,3.0,0
11038,2.5,0
11039,5.5,0
11040,2.5,0
11041,8.5,0
11042,6.0,0
11043,4.5,0
11044,0.5,0
11045,2.5,0
11046,4.0,0
11047,1.5,0
11048,0.5,0
11049,1.5,0
11050,7.0,0
11051,7.5,0
11052,7.0,0
11053,1.0,0
11054,2.5,0
11055,1.0,0
11056,10.0,0
11057,5.0,0
11058,3.5,0
11059,1.5,0
11060,13.5,0
11061,5.5,0
11062,0.5,0
11063,2.5,0
11064,2.0,0
11065,2.5,0
11066,4.5,0
11067,2.5,0
11068,1.5,0
11069,0.5,0
11070,4.5,0
11071,1.0,0
11072,3.5,0
11073,0.5,0
11074,0.5,0
11075,3.5,0
11076,1.5,0
11077,0.5,0
11078,1.5,0
11079,3.5,0
11080,13.5,0
11081,0.5,0
11082,11.5,0
11083,6.0,0
11084,2.0,0
11085,3.0,0
11086,8.0,0
11087,0.5,0
11088,0.5,0
11089,1.0,0
11090,0.5,0
11091,17.5,0
11092,2.0,0
11093,0.5,0
11094,2.0,0
11095,8.0,0
11096,0.5,0
11097,2.0,0
11098,5.0,0
11099,1.0,0
11100,8.5,0
11101,0.5,0
11102,2.5,0
11103,1.0,0
11104,4.5,0
11105,2.0,0
11106,1.5,0
11107,2.0,0
11108,2.0,0
11109,2.0,0
11110,1.5,0
11111,11.0,0
11112,1.5,0
11113,1.0,0
11114,2.5,0
11115,5.5,0
11116,3.0,0
11117,1.0,0
11118,2.5,0
11119,6.0,0
11120,6.0,0
11121,3.0,0
11122,6.5,0
11123,5.5,0
11124,0.5,0
11125,1.5,0
11126,3.0,0
11127,0.5,0
11128,1.5,0
11129,0.5,0
11130,4.0,0
11131,0.5,0
11132,5.5,0
11133,0.5,0
11134,0.5,0
11135,1.5,0
11136,7.5,0
11137,5.5,0
11138,0.5,0
11139,10.0,0
11140,2.5,0
11141,3.5,0
11142,1.5,0
11143,1.0,0
11144,1.5,0
11145,8.0,0
11146,8.0,0
11147,6.0,0
11148,2.0,0
11149,1.5,0
11150,1.0,0
11151,0.5,0
11152,0.5,0
11153,5.0,0
11154,0.5,0
11155,1.5,0
11156,0.5,0
11157,2.0,0
11158,5.0,0
11159,1.5,0
11160,1.5,0
11161,1.5,0
11162,1.5,0
11163,1.5,0
11164,1.0,0
11165,4.0,0
11166,6.5,0
11167,2.5,0
11168,0.5,0
11169,2.0,0
11170,1.5,0
11171,6.0,0
11172,2.5,0
11173,1.5,0
11174,2.5,0
11175,2.0,0
11176,6.0,0
11177,2.5,0
11178,1.5,0
11179,0.5,0
11180,3.5,0
11181,4.5,0
11182,2.5,0
11183,7.5,0
11184,1.0,0
11185,2.5,0
11186,0.5,0
11187,5.0,0
11188,2.5,0
11189,3.5,0
11190,4.0,0
11191,11.5,0
11192,1.5,0
11193,2.5,0
11194,5.0,0
11195,3.5,0
11196,10.5,0
11197,3.5,0
11198,0.5,0
11199,6.0,0
11200,1.5,0
11201,5.5,0
11202,11.5,0
11203,2.5,0
11204,1.0,0
11205,5.5,0
11206,2.0,0
11207,3.5,0
11208,1.5,0
11209,1.0,0
11210,1.0,0
11211,2.0,0
11212,4.0,0
11213,2.5,0
11214,0.5,0
11215,6.5,0
11216,0.5,0
11217,2.5,0
11218,0.5,0
11219,8.5,0
11220,9.0,0
11221,2.5,0
11222,4.0,0
11223,2.0,0
11224,2.5,0
11225,7.0,0
11226,2.5,0
11227,11.5,0
11228,4.0,0
11229,6.0,0
11230,0.5,0
11231,1.5,0
11232,17.0,0
11233,1.0,0
11234,1.5,0
11235,2.0,0
11236,1.0,0
11237,1.5,0
11238,8.5,0
11239,2.5,0
11240,5.5,0
11241,6.0,0
11242,0.5,0
11243,0.5,0
11244,3.0,0
11245,5.0,0
11246,0.5,0
11247,1.5,0
11248,1.5,0
11249,1.0,0
11250,1.5,0
11251,1.5,0
11252,9.5,0
11253,2.5,0
11254,6.0,0
11255,5.5,0
11256,1.5,0
11257,0.5,0
11258,0.5,0
11259,2.0,0
11260,10.5,0
11261,1.0,0
11262,6.0,0
11263,4.0,0
11264,1.5,0
11265,12.5,0
11266,3.5,0
11267,5.5,0
11268,3.0,0
11269,1.0,0
11270,1.5,0
11271,6.5,0
11272,0.5,0
11273,1.5,0
11274,6.5,0
11275,0.5,0
11276,8.5,0
11277,2.5,0
11278,0.5,0
11279,1.0,0
11280,5.5,0
11281,0.5,0
11282,1.0,0
11283,1.5,0
11284,6.0,0
11285,11.5,0
11286,2.5,0
11287,2.0,0
11288,2.5,0
11289,0.5,0
11290,3.5,0
11291,5.5,0
11292,0.5,0
11293,0.5,0
11294,1.0,0
11295,2.5,0
11296,11.0,0
11297,0.5,0
11298,10.5,0
11299,3.5,0
11300,1.0,0
11301,0.5,0
11302,2.0,0
11303,0.5,0
11304,6.5,0
11305,4.0,0
11306,1.0,0
11307,7.0,0
11308,3.5,0
11309,1.0,0
11310,6.0,0
11311,5.5,0
11312,1.5,0
11313,1.5,0
11314,1.5,0
11315,1.0,0
11316,7.0,0
11317,11.0,0
11318,0.5,0
11319,0.5,0
11320,2.5,0
11321,6.5,0
11322,0.5,0
11323,1.5,0
11324,10.0,0
11325,0.5,0
11326,5.5,0
11327,1.0,0
11328,4.5,0
11329,1.0,0
11330,1.0,0
11331,6.0,0
11332,3.0,0
11333,6.5,0
11334,4.0,0
11335,2.5,0
11336,3.0,0
11337,1.5,0
11338,2.0,0
11339,5.5,0
11340,5.5,0
11341,2.5,0
11342,0.5,0
11343,1.5,0
11344,4.5,0
11345,3.5,0
11346,2.0,0
11347,0.5,0
11348,8.5,0
11349,0.5,0
11350,2.5,0
11351,1.5,0
11352,5.5,0
11353,9.0,0
11354,5.5,0
11355,1.5,0
11356,0.5,0
11357,11.0,0
11358,6.0,0
11359,10.0,0
11360,1.5,0
11361,1.0,0
11362,4.5,0
11363,2.0,0
11364,3.5,0
11365,0.5,0
11366,0.5,0
11367,1.0,0
11368,0.5,0
11369,1.5,0
11370,0.5,0
11371,2.5,0
11372,16.5,0
11373,1.5,0
11374,4.0,0
11375,2.0,0
11376,2.5,0
11377,1.0,0
11378,4.0,0
11379,1.5,0
11380,4.5,0
11381,2.0,0
11382,6.0,0
11383,2.5,0
11384,0.5,0
11385,1.0,0
11386,4.0,0
11387,0.5,0
11388,1.5,0
11389,0.5,0
11390,5.5,0
11391,1.0,0
11392,3.0,0
11393,6.0,0
11394,3.5,0
11395,0.5,0
11396,1.5,0
11397,5.0,0
11398,2.0,0
11399,5.5,0
11400,0.5,0
11401,11.5,0
11402,1.5,0
11403,0.5,0
11404,1.5,0
11405,1.5,0
11406,0.5,0
11407,2.0,0
11408,2.5,0
11409,17.0,0
11410,2.0,0
11411,4.0,0
11412,3.0,0
11413,5.5,0
11414,1.5,0
11415,0.5,0
11416,15.5,0
11417,9.5,0
11418,2.0,0
11419,1.5,0
11420,5.5,0
11421,2.5,0
11422,7.0,0
11423,11.5,0
11424,1.5,0
11425,1.0,0
11426,1.5,0
11427,2.5,0
11428,0.5,0
11429,5.5,0
11430,2.5,0
11431,10.5,0
11432,1.0,0
11433,6.5,0
11434,1.0,0
11435,1.5,0
11436,6.0,0
11437,2.5,0
11438,1.5,0
11439,8.0,0
11440,0.5,0
11441,0.5,0
11442,15.5,0
11443,8.0,0
11444,1.0,0
11445,0.5,0
11446,4.0,0
11447,0.5,0
11448,5.0,0
11449,6.5,0
11450,2.0,0
11451,2.5,0
11452,1.5,0
11453,1.0,0
11454,4.5,0
11455,0.5,0
11456,3.0,0
11457,6.0,0
11458,11.0,0
11459,3.5,0
11460,11.5,0
11461,1.0,0
11462,0.5,0
11463,1.5,0
11464,9.5,0
11465,7.0,0
11466,4.0,0
11467,2.5,0
11468,1.0,0
11469,2.0,0
11470,1.5,0
11471,5.0,0
11472,1.5,0
11473,2.5,0
11474,1.5,0
11475,2.5,0
11476,0.5,0
11477,4.0,0
11478,7.5,0
11479,0.5,0
11480,0.5,0
11481,0.5,0
11482,5.5,0
11483,0.5,0
11484,4.5,0
11485,7.5,0
11486,0.5,0
11487,5.5,0
11488,1.5,0
11489,3.5,0
11490,3.5,0
11491,10.5,0
11492,1.0,0
11493,1.0,0
11494,0.5,0
11495,0.5,0
11496,4.5,0
11497,1.5,0
11498,1.5,0
11499,6.5,0
